SEASON,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,MIN,PTS,FGA,FGM,FG3A,FG3M,FTA,FTM,TS,WL
2016-17,0021600288,2016-12-02,DET @ ATL,1610612765,DET,240,121,89,48,29,17,12,8,0.6417055579126008,W
2016-17,0021600286,2016-12-02,CLE @ CHI,1610612739,CLE,240,105,83,45,26,10,10,5,0.6006864988558352,L
2016-17,0021600290,2016-12-02,HOU @ DEN,1610612745,HOU,240,128,88,45,37,17,25,21,0.6464646464646465,W
2016-17,0021600284,2016-12-02,LAL @ TOR,1610612747,LAL,240,80,93,32,26,6,17,10,0.39808917197452226,L
2016-17,0021600289,2016-12-02,SAS vs. WAS,1610612759,SAS,240,107,80,39,20,8,33,21,0.5660177740160812,W
2016-17,0021600289,2016-12-02,WAS @ SAS,1610612764,WAS,240,105,81,41,11,7,18,16,0.5904183535762483,L
2016-17,0021600294,2016-12-03,BOS @ PHI,1610612738,BOS,240,107,76,38,26,8,29,23,0.6027489860297431,W
2016-17,0021600296,2016-12-03,DAL vs. CHI,1610612742,DAL,240,107,87,40,31,13,18,14,0.5636325326590813,W
2016-17,0021600297,2016-12-03,DEN @ UTA,1610612743,DEN,240,98,83,37,24,13,14,11,0.5495737999102737,L
2016-17,0021600295,2016-12-03,LAL @ MEM,1610612747,LAL,240,100,81,35,21,7,29,23,0.5332764505119454,L
2016-17,0021600298,2016-12-03,MIA @ POR,1610612748,MIA,240,92,86,38,22,6,15,10,0.4967602591792657,L
2016-17,0021600292,2016-12-03,MIN @ CHA,1610612750,MIN,265,125,106,48,27,10,22,19,0.540283540802213,W
2016-17,0021600291,2016-12-03,BKN @ MIL,1610612751,BKN,240,103,91,34,41,11,33,24,0.4880591357088704,L
2016-17,0021600299,2016-12-03,PHX @ GSW,1610612756,PHX,240,109,91,41,32,11,21,16,0.5436951316839586,L
2016-17,0021600298,2016-12-03,POR vs. MIA,1610612757,POR,240,99,89,36,24,9,24,18,0.4971876255524307,W
2016-17,0021600293,2016-12-03,TOR vs. ATL,1610612761,TOR,240,128,92,53,24,13,11,9,0.6608839322593969,W
2016-17,0021600297,2016-12-03,UTA vs. DEN,1610612762,UTA,240,105,78,35,25,9,28,26,0.5812666076173605,W
2016-17,0021600293,2016-12-03,ATL @ TOR,1610612737,ATL,240,84,88,35,28,7,14,7,0.4460492778249788,L
2016-17,0021600296,2016-12-03,CHI @ DAL,1610612741,CHI,240,82,71,32,13,3,21,15,0.5109670987038883,L
2016-17,0021600299,2016-12-03,GSW vs. PHX,1610612744,GSW,240,138,78,49,21,14,34,26,0.7422547332185886,W
2016-17,0021600291,2016-12-03,MIL vs. BKN,1610612749,MIL,240,112,85,40,24,6,36,26,0.5553351844506148,W
2016-17,0021600294,2016-12-03,PHI vs. BOS,1610612755,PHI,240,106,76,35,33,15,26,21,0.6061299176578225,L
2016-17,0021600295,2016-12-03,MEM vs. LAL,1610612763,MEM,240,103,88,41,30,10,15,11,0.5443974630021142,W
2016-17,0021600292,2016-12-03,CHA vs. MIN,1610612766,CHA,265,120,101,44,36,14,26,18,0.5336179295624333,L
2016-17,0021600301,2016-12-04,NOP @ OKC,1610612740,NOP,240,92,98,36,28,6,19,14,0.43249341857841295,L
2016-17,0021600300,2016-12-04,ORL @ DET,1610612753,ORL,240,98,79,42,23,7,14,7,0.575387505871301,W
2016-17,0021600302,2016-12-04,SAC @ NYK,1610612758,SAC,240,98,97,31,28,9,31,27,0.44287780187997106,L
2016-17,0021600300,2016-12-04,DET vs. ORL,1610612765,DET,240,92,86,38,27,10,13,6,0.5015263846489315,L
2016-17,0021600303,2016-12-04,LAC vs. IND,1610612746,LAC,240,102,81,36,30,10,28,20,0.5465066438062581,L
2016-17,0021600302,2016-12-04,NYK vs. SAC,1610612752,NYK,240,106,88,39,29,11,24,17,0.5377435064935064,W
2016-17,0021600303,2016-12-04,IND @ LAC,1610612754,IND,240,111,79,39,14,5,35,28,0.5879237288135593,W
2016-17,0021600301,2016-12-04,OKC vs. NOP,1610612760,OKC,240,101,89,41,28,6,26,13,0.5027877339705297,W
2016-17,0021600307,2016-12-05,ATL vs. OKC,1610612737,ATL,240,99,77,34,22,7,32,24,0.5434782608695652,L
2016-17,0021600305,2016-12-05,CLE @ TOR,1610612739,CLE,240,116,84,40,32,14,27,22,0.6049228201919066,W
2016-17,0021600308,2016-12-05,CHI vs. POR,1610612741,CHI,240,110,83,35,23,7,38,33,0.551544324107501,L
2016-17,0021600312,2016-12-05,DAL vs. CHA,1610612742,DAL,240,101,89,37,36,13,18,14,0.5210482872472142,L
2016-17,0021600304,2016-12-05,DEN @ PHI,1610612743,DEN,240,106,76,35,27,10,34,26,0.5826737027264731,W
2016-17,0021600314,2016-12-05,GSW vs. IND,1610612744,GSW,240,142,104,54,37,14,26,20,0.615038115038115,W
2016-17,0021600311,2016-12-05,HOU vs. BOS,1610612745,HOU,240,107,76,34,38,12,31,27,0.5968317715305667,W
2016-17,0021600307,2016-12-05,OKC @ ATL,1610612760,OKC,240,102,80,37,31,10,28,18,0.5524263431542461,W
2016-17,0021600313,2016-12-05,UTA @ LAL,1610612762,UTA,240,107,80,38,32,13,29,18,0.5767572229409228,W
2016-17,0021600312,2016-12-05,CHA @ DAL,1610612766,CHA,240,109,79,40,18,3,28,26,0.5968024529128341,W
2016-17,0021600311,2016-12-05,BOS @ HOU,1610612738,BOS,240,106,99,42,32,11,12,11,0.508247027234369,L
2016-17,0021600310,2016-12-05,NOP vs. MEM,1610612740,NOP,290,108,99,39,32,10,21,20,0.49889135254988914,L
2016-17,0021600313,2016-12-05,LAL vs. UTA,1610612747,LAL,240,101,87,39,14,5,23,18,0.5199752883031301,L
2016-17,0021600309,2016-12-05,MIL vs. SAS,1610612749,MIL,240,96,73,30,24,6,34,30,0.5457025920873123,L
2016-17,0021600306,2016-12-05,BKN vs. WAS,1610612751,BKN,240,113,81,40,27,11,30,22,0.5997876857749469,L
2016-17,0021600314,2016-12-05,IND @ GSW,1610612754,IND,240,106,85,35,15,3,35,33,0.5278884462151394,L
2016-17,0021600304,2016-12-05,PHI vs. DEN,1610612755,PHI,240,98,86,35,31,11,23,17,0.509779442363712,L
2016-17,0021600308,2016-12-05,POR @ CHI,1610612757,POR,240,112,93,45,24,9,18,13,0.5548949663099485,W
2016-17,0021600309,2016-12-05,SAS @ MIL,1610612759,SAS,240,97,93,40,28,8,14,9,0.4891085114965712,W
2016-17,0021600305,2016-12-05,TOR vs. CLE,1610612761,TOR,240,112,88,38,32,13,27,23,0.5606728073688426,L
2016-17,0021600310,2016-12-05,MEM @ NOP,1610612763,MEM,290,110,104,42,34,13,21,13,0.48569410102437305,W
2016-17,0021600306,2016-12-05,WAS @ BKN,1610612764,WAS,240,118,92,45,34,14,18,14,0.5904723779023219,W
2016-17,0021600315,2016-12-06,ORL @ WAS,1610612753,ORL,240,124,83,43,26,12,36,26,0.6272764063132334,W
2016-17,0021600318,2016-12-06,PHI @ MEM,1610612755,PHI,240,91,82,32,41,14,26,13,0.48694349315068497,L
2016-17,0021600320,2016-12-06,PHX @ UTA,1610612756,PHX,240,105,84,39,18,6,25,21,0.5526315789473685,L
2016-17,0021600319,2016-12-06,SAS @ MIN,1610612759,SAS,240,105,74,39,24,11,19,16,0.6374453618261292,W
2016-17,0021600318,2016-12-06,MEM vs. PHI,1610612763,MEM,240,96,86,33,17,2,35,28,0.47337278106508873,W
2016-17,0021600317,2016-12-06,CHI @ DET,1610612741,CHI,240,91,75,33,15,2,32,23,0.5107768298158958,L
2016-17,0021600316,2016-12-06,MIA vs. NYK,1610612748,MIA,240,103,89,38,25,11,27,16,0.5105075337034101,L
2016-17,0021600319,2016-12-06,MIN vs. SAS,1610612750,MIN,240,91,82,36,20,7,18,12,0.5060053380782918,L
2016-17,0021600316,2016-12-06,NYK @ MIA,1610612752,NYK,240,114,98,48,25,7,16,11,0.5426504188880427,W
2016-17,0021600320,2016-12-06,UTA vs. PHX,1610612762,UTA,240,112,73,36,27,12,32,28,0.6430868167202572,W
2016-17,0021600315,2016-12-06,WAS vs. ORL,1610612764,WAS,240,116,93,44,23,11,24,17,0.5600617999227501,L
2016-17,0021600317,2016-12-06,DET vs. CHI,1610612765,DET,240,102,88,40,21,8,21,14,0.5244755244755245,W
2016-17,0021600322,2016-12-07,BOS @ ORL,1610612738,BOS,240,117,84,43,26,7,29,24,0.6045886730053741,W
2016-17,0021600327,2016-12-07,CLE @ NYK,1610612739,CLE,240,126,80,39,40,22,31,26,0.672789406236651,W
2016-17,0021600328,2016-12-07,DAL vs. SAC,1610612742,DAL,240,89,78,32,30,10,20,15,0.5126728110599078,L
2016-17,0021600330,2016-12-07,LAC vs. GSW,1610612746,LAC,240,98,92,36,26,8,24,18,0.47776911076443057,L
2016-17,0021600325,2016-12-07,MIL vs. POR,1610612749,MIL,240,115,77,40,24,10,37,25,0.6164236706689536,W
2016-17,0021600323,2016-12-07,BKN vs. DEN,1610612751,BKN,240,116,85,41,26,9,31,25,0.5879967558799676,W
2016-17,0021600327,2016-12-07,NYK vs. CLE,1610612752,NYK,240,94,87,35,31,11,15,13,0.5021367521367521,L
2016-17,0021600329,2016-12-07,PHX vs. IND,1610612756,PHX,240,94,85,34,33,9,18,17,0.5058114507102884,L
2016-17,0021600321,2016-12-07,CHA vs. DET,1610612766,CHA,240,87,88,30,21,6,29,21,0.4317189360857483,W
2016-17,0021600324,2016-12-07,ATL vs. MIA,1610612737,ATL,240,103,88,43,19,4,15,13,0.5443974630021142,W
2016-17,0021600323,2016-12-07,DEN @ BKN,1610612743,DEN,240,111,105,42,37,11,21,16,0.48581932773109243,L
2016-17,0021600330,2016-12-07,GSW @ LAC,1610612744,GSW,240,115,89,42,31,7,29,24,0.5650550314465409,W
2016-17,0021600326,2016-12-07,HOU vs. LAL,1610612745,HOU,240,134,94,51,36,15,21,17,0.6489732661759009,W
2016-17,0021600324,2016-12-07,MIA @ ATL,1610612748,MIA,240,95,80,34,27,11,20,16,0.5349099099099099,L
2016-17,0021600322,2016-12-07,ORL vs. BOS,1610612753,ORL,240,87,81,30,26,11,24,16,0.4750982961992136,L
2016-17,0021600329,2016-12-07,IND @ PHX,1610612754,IND,240,109,78,35,23,7,41,32,0.5674718867138693,W
2016-17,0021600325,2016-12-07,POR @ MIL,1610612757,POR,240,107,85,37,40,17,19,16,0.573050556983719,L
2016-17,0021600328,2016-12-07,SAC @ DAL,1610612758,SAC,240,120,84,47,22,10,21,16,0.6435006435006435,W
2016-17,0021600321,2016-12-07,DET @ CHA,1610612765,DET,240,77,89,34,27,4,8,5,0.416126242974492,L
2016-17,0021600326,2016-12-07,LAL @ HOU,1610612747,LAL,240,95,87,34,20,5,27,22,0.4803802588996764,L
2016-17,0021600335,2016-12-08,GSW @ UTA,1610612744,GSW,240,106,80,39,29,12,23,16,0.5881047492232578,W
2016-17,0021600331,2016-12-08,MIN @ TOR,1610612750,MIN,240,110,88,45,28,9,15,11,0.5813953488372093,L
2016-17,0021600333,2016-12-08,POR @ MEM,1610612757,POR,240,86,82,25,28,7,40,29,0.4317269076305221,L
2016-17,0021600336,2016-12-08,SAS @ CHI,1610612759,SAS,240,91,97,39,28,9,5,4,0.4586693548387097,L
2016-17,0021600331,2016-12-08,TOR vs. MIN,1610612761,TOR,240,124,87,43,27,12,33,26,0.6107171000788022,W
2016-17,0021600335,2016-12-08,UTA vs. GSW,1610612762,UTA,240,99,89,37,38,10,21,15,0.5038680781758957,L
2016-17,0021600333,2016-12-08,MEM vs. POR,1610612763,MEM,240,88,87,31,20,6,30,20,0.43912175648702595,W
2016-17,0021600332,2016-12-08,WAS vs. DEN,1610612764,WAS,240,92,78,35,19,6,17,16,0.5381375760411792,W
2016-17,0021600334,2016-12-08,NOP vs. PHI,1610612740,NOP,240,88,84,33,25,7,22,15,0.46968403074295473,L
2016-17,0021600336,2016-12-08,CHI vs. SAS,1610612741,CHI,240,95,80,35,17,4,27,21,0.5169786678276013,W
2016-17,0021600332,2016-12-08,DEN @ WAS,1610612743,DEN,240,85,76,31,32,7,24,16,0.49098890942698703,L
2016-17,0021600334,2016-12-08,PHI @ NOP,1610612755,PHI,240,99,91,39,40,12,13,9,0.5117866004962779,W
2016-17,0021600340,2016-12-09,ATL @ MIL,1610612737,ATL,240,114,84,40,34,12,29,22,0.5890863993385697,W
2016-17,0021600339,2016-12-09,BOS vs. TOR,1610612738,BOS,240,94,83,31,42,17,22,15,0.5071212775140267,L
2016-17,0021600343,2016-12-09,DAL vs. IND,1610612742,DAL,240,111,80,39,32,15,24,18,0.6128533568904594,W
2016-17,0021600341,2016-12-09,HOU @ OKC,1610612745,HOU,240,102,92,36,42,11,30,19,0.4847908745247148,W
2016-17,0021600344,2016-12-09,LAL vs. PHX,1610612747,LAL,240,115,87,40,26,9,34,26,0.5639466457434288,L
2016-17,0021600338,2016-12-09,MIA @ CLE,1610612748,MIA,240,84,90,31,27,6,21,16,0.42321644498186217,L
2016-17,0021600342,2016-12-09,MIN vs. DET,1610612750,MIN,240,90,78,37,16,3,20,13,0.5184331797235023,L
2016-17,0021600337,2016-12-09,ORL @ CHA,1610612753,ORL,240,88,91,34,34,9,14,11,0.4528612597776863,L
2016-17,0021600343,2016-12-09,IND @ DAL,1610612754,IND,240,103,69,32,25,14,26,25,0.6402287419194431,L
2016-17,0021600344,2016-12-09,PHX @ LAL,1610612756,PHX,240,119,95,45,30,13,21,16,0.5707981580967,W
2016-17,0021600345,2016-12-09,SAC vs. NYK,1610612758,SAC,240,100,87,35,28,7,27,23,0.505663430420712,L
2016-17,0021600342,2016-12-09,DET @ MIN,1610612765,DET,240,117,84,42,29,14,23,19,0.6215469613259669,W
2016-17,0021600337,2016-12-09,CHA vs. ORL,1610612766,CHA,240,109,85,41,22,9,23,18,0.5729604709840201,W
2016-17,0021600338,2016-12-09,CLE vs. MIA,1610612739,CLE,240,114,83,46,24,9,19,13,0.6239054290718039,W
2016-17,0021600340,2016-12-09,MIL vs. ATL,1610612749,MIL,240,110,94,44,28,12,14,10,0.5491214057507987,L
2016-17,0021600345,2016-12-09,NYK @ SAC,1610612752,NYK,240,103,84,36,29,10,25,21,0.5421052631578948,W
2016-17,0021600341,2016-12-09,OKC vs. HOU,1610612760,OKC,240,99,81,34,28,7,31,24,0.5230346576500423,L
2016-17,0021600339,2016-12-09,TOR @ BOS,1610612761,TOR,240,101,82,34,20,9,27,24,0.537920749893481,W
2016-17,0021600350,2016-12-10,CHI vs. MIA,1610612741,CHI,240,105,84,38,8,1,31,28,0.5376894715280622,W
2016-17,0021600352,2016-12-10,DAL @ HOU,1610612742,DAL,240,87,79,32,34,11,14,12,0.5108031939877877,L
2016-17,0021600352,2016-12-10,HOU vs. DAL,1610612745,HOU,240,109,74,37,37,19,22,16,0.6512906309751434,W
2016-17,0021600355,2016-12-10,LAC vs. NOP,1610612746,LAC,240,133,94,54,36,17,9,8,0.6788485095957534,W
2016-17,0021600350,2016-12-10,MIA @ CHI,1610612748,MIA,240,100,91,42,20,5,18,11,0.5054589567327133,L
2016-17,0021600346,2016-12-10,MIL @ WAS,1610612749,MIL,240,105,79,40,25,13,15,12,0.6133177570093459,L
2016-17,0021600353,2016-12-10,BKN @ SAS,1610612751,BKN,240,101,87,36,27,7,25,22,0.5153061224489796,L
2016-17,0021600354,2016-12-10,SAC @ UTA,1610612758,SAC,240,84,90,34,26,9,13,7,0.43877977434183035,L
2016-17,0021600354,2016-12-10,UTA vs. SAC,1610612762,UTA,240,104,77,37,29,13,18,17,0.6123410268487989,W
2016-17,0021600351,2016-12-10,MEM vs. GSW,1610612763,MEM,240,110,87,38,26,8,29,26,0.5513231756214916,W
2016-17,0021600346,2016-12-10,WAS vs. MIL,1610612764,WAS,240,110,88,40,21,8,28,22,0.5482456140350878,W
2016-17,0021600349,2016-12-10,CHA @ CLE,1610612766,CHA,240,105,86,39,27,10,24,17,0.5437033968516984,L
2016-17,0021600349,2016-12-10,CLE vs. CHA,1610612739,CLE,240,116,73,42,31,13,28,19,0.6797937177684014,W
2016-17,0021600355,2016-12-10,NOP @ LAC,1610612740,NOP,240,105,83,40,19,8,26,17,0.5559085133418044,L
2016-17,0021600347,2016-12-10,DEN @ ORL,1610612743,DEN,240,121,83,47,19,8,25,19,0.6436170212765957,W
2016-17,0021600351,2016-12-10,GSW @ MEM,1610612744,GSW,240,89,77,34,27,9,20,12,0.5186480186480187,L
2016-17,0021600347,2016-12-10,ORL vs. DEN,1610612753,ORL,240,113,88,43,27,11,24,16,0.5732548701298701,L
2016-17,0021600348,2016-12-10,IND vs. POR,1610612754,IND,240,118,83,40,29,15,28,23,0.618967687788502,W
2016-17,0021600348,2016-12-10,POR @ IND,1610612757,POR,240,111,82,40,37,16,16,15,0.6233153638814015,L
2016-17,0021600353,2016-12-10,SAS vs. BKN,1610612759,SAS,240,130,94,50,26,14,18,16,0.6377551020408163,W
2016-17,0021600358,2016-12-11,GSW @ MIN,1610612744,GSW,240,116,83,38,32,13,30,27,0.6029106029106029,W
2016-17,0021600357,2016-12-11,OKC vs. BOS,1610612760,OKC,240,99,83,41,21,3,27,14,0.5217116357504216,W
2016-17,0021600356,2016-12-11,DET vs. PHI,1610612765,DET,240,79,82,32,19,5,14,10,0.44804900181488205,L
2016-17,0021600357,2016-12-11,BOS @ OKC,1610612738,BOS,240,96,90,40,32,11,8,5,0.5132591958939264,L
2016-17,0021600359,2016-12-11,NOP @ PHX,1610612740,NOP,265,120,97,38,40,16,35,28,0.5338078291814946,W
2016-17,0021600360,2016-12-11,LAL vs. NYK,1610612747,LAL,240,112,88,42,28,10,22,18,0.5733005733005733,L
2016-17,0021600358,2016-12-11,MIN vs. GSW,1610612750,MIN,240,108,81,36,24,9,36,27,0.5576208178438662,L
2016-17,0021600360,2016-12-11,NYK @ LAL,1610612752,NYK,240,118,84,41,22,10,31,26,0.6042605489553462,W
2016-17,0021600356,2016-12-11,PHI @ DET,1610612755,PHI,240,97,68,38,17,7,17,14,0.6425543190249072,W
2016-17,0021600359,2016-12-11,PHX vs. NOP,1610612756,PHX,265,119,96,44,41,14,26,17,0.5537974683544304,L
2016-17,0021600364,2016-12-12,HOU vs. BKN,1610612745,HOU,240,122,91,42,43,17,36,21,0.5709472107824785,W
2016-17,0021600364,2016-12-12,BKN @ HOU,1610612751,BKN,240,118,80,42,20,7,36,27,0.6156093489148581,L
2016-17,0021600361,2016-12-12,IND vs. CHA,1610612754,IND,240,110,88,43,36,17,10,7,0.5952380952380952,W
2016-17,0021600367,2016-12-12,SAC vs. LAL,1610612758,SAC,240,116,84,47,23,10,21,12,0.6220506220506221,W
2016-17,0021600362,2016-12-12,TOR vs. MIL,1610612761,TOR,240,122,81,42,25,14,28,24,0.6536648092584656,W
2016-17,0021600365,2016-12-12,DAL vs. DEN,1610612742,DAL,240,112,77,45,26,12,12,10,0.6806028196402528,W
2016-17,0021600366,2016-12-12,LAC vs. POR,1610612746,LAC,240,121,89,42,23,11,28,26,0.5971180418476115,W
2016-17,0021600367,2016-12-12,LAL @ SAC,1610612747,LAL,240,92,84,33,23,10,21,16,0.49335049335049336,L
2016-17,0021600363,2016-12-12,MIA vs. WAS,1610612748,MIA,240,112,88,45,26,9,19,13,0.5811540058115401,W
2016-17,0021600362,2016-12-12,MIL @ TOR,1610612749,MIL,240,100,89,42,24,4,17,12,0.5182421227197347,L
2016-17,0021600366,2016-12-12,POR @ LAC,1610612757,POR,240,120,87,44,21,10,25,22,0.6122448979591837,L
2016-17,0021600361,2016-12-12,CHA @ IND,1610612766,CHA,240,94,84,28,26,10,32,28,0.47920065252854815,L
2016-17,0021600365,2016-12-12,DEN @ DAL,1610612743,DEN,240,92,83,35,25,7,18,15,0.5059392872855257,L
2016-17,0021600363,2016-12-12,WAS @ MIA,1610612764,WAS,240,101,84,39,23,5,22,18,0.5390691716481639,L
2016-17,0021600369,2016-12-13,ATL vs. ORL,1610612737,ATL,240,120,89,45,28,11,21,19,0.6107491856677525,L
2016-17,0021600371,2016-12-13,NOP vs. GSW,1610612740,NOP,240,109,82,39,35,14,21,17,0.5973257343270496,L
2016-17,0021600370,2016-12-13,CHI vs. MIN,1610612741,CHI,240,94,87,38,15,4,19,14,0.4928691275167785,L
2016-17,0021600372,2016-12-13,NYK @ PHX,1610612752,NYK,265,111,97,38,20,7,38,28,0.48804080196975025,L
2016-17,0021600369,2016-12-13,ORL @ ATL,1610612753,ORL,240,131,87,51,34,15,20,14,0.6837160751565762,W
2016-17,0021600373,2016-12-13,POR vs. OKC,1610612757,POR,240,114,80,43,23,8,27,20,0.6203744013931215,W
2016-17,0021600373,2016-12-13,OKC @ POR,1610612760,OKC,240,95,87,33,27,8,28,21,0.4782521143777689,L
2016-17,0021600368,2016-12-13,CLE vs. MEM,1610612739,CLE,240,103,81,37,31,12,23,17,0.565188762071993,W
2016-17,0021600370,2016-12-13,MIN @ CHI,1610612750,MIN,240,99,86,38,21,6,22,17,0.5173494983277591,W
2016-17,0021600372,2016-12-13,PHX vs. NYK,1610612756,PHX,265,113,93,38,30,9,33,28,0.5254836309523809,W
2016-17,0021600368,2016-12-13,MEM @ CLE,1610612763,MEM,240,86,86,35,22,4,15,12,0.46436285097192226,L
2016-17,0021600371,2016-12-13,GSW @ NOP,1610612744,GSW,240,113,95,42,34,14,19,15,0.5466331269349846,W
2016-17,0021600383,2016-12-14,BOS @ SAS,1610612738,BOS,240,101,84,37,31,10,20,17,0.5441810344827587,L
2016-17,0021600379,2016-12-14,CLE @ MEM,1610612739,CLE,240,85,75,28,25,9,31,20,0.47946750902527074,L
2016-17,0021600381,2016-12-14,DAL vs. DET,1610612742,DAL,240,85,78,32,25,8,16,13,0.49976481655691435,L
2016-17,0021600376,2016-12-14,LAC @ ORL,1610612746,LAC,240,113,74,37,25,13,37,26,0.6258307487815684,W
2016-17,0021600377,2016-12-14,MIA vs. IND,1610612748,MIA,240,95,82,37,25,7,25,14,0.510752688172043,W
2016-17,0021600376,2016-12-14,ORL vs. LAC,1610612753,ORL,240,108,89,42,33,14,20,10,0.5521472392638037,L
2016-17,0021600377,2016-12-14,IND @ MIA,1610612754,IND,240,89,89,33,27,9,17,14,0.46123548922056384,L
2016-17,0021600380,2016-12-14,SAC @ HOU,1610612758,SAC,240,98,92,39,32,11,11,9,0.5059892606361007,L
2016-17,0021600382,2016-12-14,OKC @ UTA,1610612760,OKC,240,89,82,30,19,6,27,23,0.47400937366851303,L
2016-17,0021600374,2016-12-14,TOR @ PHI,1610612761,TOR,240,123,87,41,29,10,36,31,0.5980163360560093,W
2016-17,0021600382,2016-12-14,UTA vs. OKC,1610612762,UTA,240,109,72,42,23,13,15,12,0.6933842239185751,W
2016-17,0021600375,2016-12-14,WAS vs. CHA,1610612764,WAS,240,109,87,45,18,5,17,14,0.5768416596104996,W
2016-17,0021600375,2016-12-14,CHA @ WAS,1610612766,CHA,240,106,74,38,33,14,21,16,0.6367131186929361,L
2016-17,0021600380,2016-12-14,HOU vs. SAC,1610612745,HOU,240,132,85,50,42,22,16,10,0.7170795306388527,W
2016-17,0021600378,2016-12-14,BKN vs. LAL,1610612751,BKN,240,107,86,33,35,11,40,30,0.5164092664092664,W
2016-17,0021600374,2016-12-14,PHI vs. TOR,1610612755,PHI,240,114,86,43,29,9,25,19,0.5876288659793815,L
2016-17,0021600383,2016-12-14,SAS vs. BOS,1610612759,SAS,240,108,80,44,22,8,14,12,0.6267409470752089,W
2016-17,0021600379,2016-12-14,MEM vs. CLE,1610612763,MEM,240,93,81,35,23,12,16,11,0.528169014084507,W
2016-17,0021600381,2016-12-14,DET @ DAL,1610612765,DET,240,95,71,36,17,5,22,18,0.5887456618740704,W
2016-17,0021600378,2016-12-14,LAL @ BKN,1610612747,LAL,240,97,91,35,27,6,34,21,0.4577198942997357,L
2016-17,0021600384,2016-12-15,CHI @ MIL,1610612741,CHI,240,97,74,35,20,5,29,22,0.5590133702166897,L
2016-17,0021600384,2016-12-15,MIL vs. CHI,1610612749,MIL,240,108,95,45,20,11,13,7,0.5361397934868943,W
2016-17,0021600385,2016-12-15,IND @ NOP,1610612754,IND,240,95,87,36,21,3,24,20,0.486879868798688,L
2016-17,0021600387,2016-12-15,PHX vs. SAS,1610612756,PHX,240,92,85,34,27,10,18,14,0.49504950495049505,L
2016-17,0021600386,2016-12-15,POR @ DEN,1610612757,POR,240,120,88,41,23,8,36,30,0.5778120184899845,L
2016-17,0021600385,2016-12-15,NOP vs. IND,1610612740,NOP,240,102,85,36,27,10,28,20,0.5240443896424168,W
2016-17,0021600386,2016-12-15,DEN vs. POR,1610612743,DEN,240,132,84,43,31,15,35,31,0.663983903420523,W
2016-17,0021600388,2016-12-15,GSW vs. NYK,1610612744,GSW,240,103,96,45,32,9,8,4,0.517483922829582,W
2016-17,0021600388,2016-12-15,NYK @ GSW,1610612752,NYK,240,90,93,38,21,5,19,9,0.44396211523283347,L
2016-17,0021600387,2016-12-15,SAS @ PHX,1610612759,SAS,240,107,74,39,16,5,26,24,0.6261704119850188,W
2016-17,0021600395,2016-12-16,NOP @ HOU,1610612740,NOP,240,100,98,40,27,9,20,11,0.46816479400749067,L
2016-17,0021600393,2016-12-16,CHI vs. MIL,1610612741,CHI,240,69,92,28,21,5,15,8,0.3498985801217039,L
2016-17,0021600395,2016-12-16,HOU vs. NOP,1610612745,HOU,240,122,94,42,61,24,19,14,0.5959359124658069,W
2016-17,0021600397,2016-12-16,LAC @ MIA,1610612746,LAC,240,102,83,36,25,7,29,23,0.5325814536340852,W
2016-17,0021600393,2016-12-16,MIL @ CHI,1610612749,MIL,240,95,82,38,25,10,13,9,0.5414956680346558,W
2016-17,0021600390,2016-12-16,BKN @ ORL,1610612751,BKN,240,111,83,39,27,11,26,22,0.5876747141041931,L
2016-17,0021600390,2016-12-16,ORL vs. BKN,1610612753,ORL,240,118,97,39,29,7,42,33,0.5109109802563214,W
2016-17,0021600398,2016-12-16,UTA vs. DAL,1610612762,UTA,240,103,65,37,22,8,27,21,0.6698751300728408,W
2016-17,0021600389,2016-12-16,WAS vs. DET,1610612764,WAS,240,122,77,44,25,12,27,22,0.6863186318631863,W
2016-17,0021600391,2016-12-16,CHA @ BOS,1610612766,CHA,240,88,97,32,30,8,19,16,0.4176157934700076,L
2016-17,0021600392,2016-12-16,ATL @ TOR,1610612737,ATL,240,125,86,46,25,11,32,22,0.6245003996802558,W
2016-17,0021600391,2016-12-16,BOS vs. CHA,1610612738,BOS,240,96,78,34,28,9,26,19,0.5366726296958855,W
2016-17,0021600398,2016-12-16,DAL @ UTA,1610612742,DAL,240,100,77,35,28,12,21,18,0.5797773654916513,L
2016-17,0021600396,2016-12-16,LAL @ PHI,1610612747,LAL,240,100,79,36,30,9,22,19,0.5638249887235002,W
2016-17,0021600397,2016-12-16,MIA vs. LAC,1610612748,MIA,240,98,93,38,27,6,25,16,0.47115384615384615,L
2016-17,0021600394,2016-12-16,SAC @ MEM,1610612758,SAC,240,96,80,31,24,7,37,27,0.49854590776900704,W
